WEEK_START_DATE,PC_ID,ORIGINAL_PRICE,PRODUCT_INSTOCK,PRODUCT_OUT_OF_STOCK,PRODUCT_NEW_IN,PRODUCT_MARKDOWN,WEEKLY_AVERAGE_PRICE,WEEKLY_AVERAGE_MARKDOWN_PRICE,AVG_MARKDOWN_DIFFERENCE
20250316,31782276,395,1,0,0,0,395,,
20250316,31011565,37.99,1,0,0,1,27,27,10.99
20250316,31322952,79,1,0,0,1,54.97,54.97,24.03
20250316,31694283,239,0,1,0,1,119.95,119.95,119.05
20250316,31840544,682,0,1,0,1,123,123,559
20250316,31474290,138,0,1,0,0,138,,
20250316,31722685,54.99,0,1,0,1,22,22,32.99
20250316,31831958,39,0,1,0,0,39,,
20250316,31281485,54.84,1,0,0,1,47.69,47.69,7.15
20250316,31719995,37,0,1,0,0,37,,
20250316,31881624,249,1,0,0,0,249,,
20250316,31715504,75,0,1,0,1,67.5,67.5,7.5
20250316,31967503,358,0,1,0,1,175,175,183
20250316,31583665,148,1,0,0,1,29.95,29.95,118.05
20250316,31974582,59.9,0,1,0,1,32.99,32.99,26.91
20250316,31472948,109,1,0,0,1,70.85,70.85,38.15
20250316,31752683,20.8,0,1,0,1,19.31428571,18.2,2.6
20250316,31857299,98,1,0,0,0,98,,
20250316,31755979,19.99,0,1,0,0,19.99,,
20250316,31128936,20.99,0,1,0,0,24.49,,
20250316,31660867,178,1,0,0,0,178,,
20250316,31087901,29.99,0,1,0,0,29.99,,
20250316,31350041,59.99,1,0,0,1,54,54,5.99
20250316,31087398,169.99,1,0,0,1,119,119,50.99
20250316,31253043,98,1,0,0,0,98,,
20250316,31670317,43,0,1,0,1,30,30,13
20250316,31441028,360,0,1,0,1,180,180,180
20250316,31310395,184,1,0,0,1,168.5,168.5,15.5
20250316,31331711,158,1,0,0,0,158,,
20250316,31443235,315,0,1,0,1,135.52,135.52,179.48
20250316,31378808,36,0,1,0,1,10,10,26
20250316,31544599,250,0,1,0,1,128,128,122
20250316,31390851,28,0,1,0,1,24.63333333,21.68333333,6.316666667
20250316,31231376,15.95,0,1,0,1,10.9,10.9,5.05
20250316,31302665,34.99,1,0,0,0,34.99,,
20250316,31265245,550,0,1,0,1,274.99,274.99,275.01
20250316,31467737,95,1,0,0,0,95,,
20250316,31798620,45,1,0,0,1,22,22,23
20250316,31512811,209.99,1,0,0,0,209.99,,
20250316,31524148,14.99,1,0,0,1,12.49,12.49,2.5
20250316,31527661,88,1,0,0,0,88,,
20250316,31264267,80,1,0,0,0,90,,
20250316,31737585,268,1,0,0,1,107.2,107.2,160.8
20250316,31511007,35,0,1,0,0,35,,
20250316,31602581,35,1,0,0,0,35,,
20250316,31736874,298,1,0,0,0,298,,
20250316,31198532,35,0,1,0,1,24.99,24.99,10.01
20250316,31048659,775,1,0,0,1,412,412,363
20250316,31988575,735,0,1,0,1,221,221,514
20250316,31682924,304,1,0,0,1,258.3333333,258.3333333,45.66666667
20250316,31962776,290,0,1,0,1,145,145,145
20250316,31332223,88.2,0,1,0,1,39,39,49.2
20250316,31480716,4750,1,0,0,0,4750,,
20250316,31270016,960,0,1,0,1,822,822,138
20250316,31477467,738,1,0,0,1,336,336,402
20250316,31355912,15,0,1,0,1,10,10,5
20250316,31941384,158,0,1,0,1,89,89,69
20250316,31720580,39.99,1,0,0,1,29.99,29.99,10
20250316,31599897,59.95,1,0,0,1,24.99,24.99,34.96
20250316,31281560,47.24,1,0,0,1,36.99,36.99,10.25
20250316,31595745,238,0,1,0,1,172,172,66
20250316,31145650,215,1,0,0,1,135,95,120
20250316,31097522,171,1,0,0,1,163,163,8
20250316,31721252,40,0,1,0,0,45,,
20250316,31892285,107,1,0,0,0,107,,
20250316,31754320,48,1,0,0,0,49,,
20250316,31754435,199,1,0,1,0,199,,
20250316,31983212,16.5,0,1,0,1,13,13,3.5
20250316,31524226,1140,0,1,0,0,1140,,
20250316,31635614,76,1,0,0,0,76,,
20250316,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20250316,31286231,510,0,1,0,1,255,255,255
20250316,31728808,356,1,0,0,1,278,278,78
20250316,31892043,259,1,0,0,1,249,244,15
20250316,31674594,99.97,1,0,0,0,99.97,,
20250316,31235643,89,1,0,0,1,89,53.45,35.55
20250316,31588899,54.95,1,0,0,1,53.02857143,41.5,13.45
20250316,31710452,370,0,1,0,1,156,156,214
20250316,31456604,295,1,0,0,1,148,148,147
20250316,31261272,188,1,0,0,0,188,,
20250316,31238063,19.99,1,0,0,0,19.99,,
20250316,31636930,38,1,0,0,0,38,,
20250316,31506245,205,0,1,0,1,143.5,143.5,61.5
20250316,31721691,69.99,0,1,0,0,69.99,,
20250316,31463894,189,1,0,0,0,189,,
20250316,31005867,42,1,0,0,0,43.5,,
20250316,31033927,76,0,1,0,1,34.2,34.2,41.8
20250316,31571987,89.97,1,0,0,1,53.98,53.98,35.99
20250316,31668928,77,1,0,0,0,77,,
20250316,31929638,128,0,1,0,0,128,,
20250316,31556766,35,1,0,0,0,39,,
20250316,31240301,11.25,0,1,0,1,3,3,8.25
20250316,31451706,25.99,0,1,0,1,13,13,12.99
20250316,31565492,1098,1,0,0,1,440,440,658
20250316,31088361,85,0,1,0,0,85,,
20250316,31481680,208,0,1,0,1,101,101000000,107000000
20250316,31758166,44.99,0,1,0,1,40,40,4.99
20250316,31767354,89.99,1,0,1,0,89.99,,
20250316,31396195,285,0,1,0,0,285,,
20250316,31338860,1010,1,0,0,0,1010,,
20250316,31354834,245,1,0,0,1,204.1666667,183.75,61.25
20250316,31281554,50.36,1,0,0,1,41.99,41.99,8.37
20250316,31785347,60.99,1,0,0,1,53.99,53.99,7
20250316,31441540,69.5,0,1,0,1,24.97,24.97,44.53
20250316,31993946,52,0,1,0,1,7,7,45
20250316,31581748,46,0,1,0,1,25.42857143,25.42857143,20.57142857
20250316,31701396,94,1,0,0,0,94,,
20250316,31616530,148,0,1,0,1,48.71428571,48.71428571,99.28571429
20250316,31009950,258,1,0,0,0,258,,
20250316,31707372,455,1,0,0,1,455,418,37
20250316,31414375,22,0,1,0,1,15,15,7
20250316,31377330,411,0,1,0,1,315,315,96
20250316,31473874,1060,0,1,0,1,530,530,530
20250316,31806377,248,1,0,0,0,248,,
20250316,31079528,32,0,1,0,1,3.8,3.8,28.2
20250316,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20250316,31392155,20,0,1,0,1,5,5,15
20250316,31758556,35.11,0,1,0,1,33.38,33.38,1.73
20250316,31671584,25,1,0,0,1,17.03571429,17.03571429,7.964285714
20250316,31909548,75,1,0,0,0,77,,
20250316,31807570,35.99,0,1,0,0,35.99,,
20250316,31624468,35.99,0,1,0,1,22.99,22.99,13
20250316,31430264,270,0,1,0,1,108,108,162
20250316,31008310,44.99,1,0,0,1,38.24,38.24,6.75
20250316,31707405,38,1,0,0,1,32,32,6
20250316,31513572,275,1,0,0,1,135,135,140
20250316,31565947,67,0,1,0,1,34.2,34.2,32.8
20250316,31279021,108,1,0,0,0,108,,
20250316,31224240,39.99,0,1,0,1,9,9,30.99
20250316,31749670,78,0,1,0,1,51,51,27
20250316,31704657,99.97,1,0,0,0,99.97,,
20250316,31858334,52,0,1,0,0,52,,
20250316,31635610,34,1,0,0,0,38,,
20250316,31574813,58,0,1,0,1,26.68,26.68,31.32
20250316,31708477,40,0,1,0,1,34,34,6
20250316,31273321,45.9,0,1,0,1,25,25,20.9
20250316,31811802,20,0,1,0,1,20,18.33333333,1.666666667
20250316,31864267,119.9,1,0,0,1,92.11142857,92.11142857,27.78857143
20250316,31471248,57,1,0,0,0,71,,
20250316,31294989,218,0,1,0,1,40,40,178
20250316,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20250316,31396080,350,0,1,0,1,293,293,57
20250316,31708476,40,1,0,0,1,34,34,6
20250316,31380435,110,0,1,0,1,55,55,55
20250316,31692007,29,1,0,0,0,29,,
20250316,31551717,54.99,0,1,0,0,54.99,,
20250316,31722028,43.99,0,1,0,1,40,40,3.99
20250316,31505440,150,0,1,0,1,88,88,62
20250316,31013654,238,0,1,0,1,116,116,122
20250316,31724512,280,1,0,0,0,280,,
20250316,31034755,34,0,1,0,1,14.25,14.25,19.75
20250316,31996292,58.99,1,0,0,1,41.99,41.99,17
20250316,31404146,45,0,1,0,1,8,8,37
20250316,31566763,36.99,1,0,0,1,35,35,1.99
20250316,31774391,100,1,0,1,0,100,,
20250316,31723999,9.99,0,1,0,0,9.99,,
20250316,31934467,84.99,0,1,0,1,42,42,42.99
20250316,31625703,45,0,1,0,1,24.99,24.99,20.01
20250316,31714172,658,1,0,0,0,685,,
20250316,31462275,36,1,0,0,1,20.8,20.8,15.2
20250316,31624918,1120,0,1,0,0,1120,,
20250316,31721964,18,0,1,0,0,30,,
20250316,31432145,42.5,1,0,0,0,42.5,,
20250316,31489862,20,0,1,0,1,19.99,19.99,0.01
20250316,31569482,30,0,1,0,0,30,,
20250316,31151938,20,0,1,0,1,4,4,16
20250316,31525548,109.99,0,1,0,1,89.99,89.99,20
20250316,31428624,268,0,1,0,0,268,,
20250316,31887032,25.99,0,1,0,1,16,16,9.99
20250316,31796655,19.99,1,0,0,1,12.56142857,15.13285714,4.857142857
20250316,31468656,25.99,0,1,0,1,14,14,11.99
20250309,31396080,350,0,1,0,1,0,0,0
20250309,31594116,34.99,0,1,0,1,0,0,0
20250309,31322144,40,0,1,0,1,0,0,0
20250309,31993946,52,0,1,0,1,0,0,0
20250309,31193064,45.9,0,1,0,1,0,0,0
20250309,31432145,42.5,1,0,0,0,0,0,0
20250309,31722028,43.99,0,1,0,1,0,0,0
20250309,31468656,25.99,0,1,0,1,0,0,0
20250309,31087145,129.99,1,0,0,1,0,0,0
20250309,31224240,39.99,0,1,0,1,0,0,0
20250309,31644169,98,0,1,0,1,0,0,0
20250309,31760447,295,0,1,0,1,0,0,0
20250309,31087398,169.99,1,0,0,1,0,0,0
20250309,31235643,89,1,0,0,1,0,0,0
20250309,31477467,738,1,0,0,1,0,0,0
20250309,31571987,89.97,1,0,0,1,0,0,0
20250309,31512811,209.99,1,0,0,0,0,0,0
20250309,31694283,239,0,1,0,1,0,0,0
20250309,31974582,59.9,0,1,0,1,0,0,0
20250309,31378808,36,0,1,0,1,0,0,0
20250309,31485872,49.99,1,0,0,0,0,0,0
20250309,31191549,375,0,1,0,1,0,0,0
20250309,31443235,315,0,1,0,1,0,0,0
20250309,31201992,200,0,1,0,0,0,0,0
20250309,31624918,1120,0,1,0,0,0,0,0
20250309,31463894,189,1,0,0,0,189,,
20250309,31270016,960,0,1,0,1,810.6666667,810.6666667,149.3333333
20250309,31715504,75,0,1,0,1,67.5,67.5,7.5
20250309,31480716,4750,1,0,0,0,4750,,
20250309,31404146,45,0,1,0,1,8,8,37
20250309,31421736,118,1,0,0,1,63.72,63.72,54.28
20250309,31722685,54.99,1,0,0,1,49,49,5.99
20250309,31749670,78,0,1,0,1,51,51,27
20250309,31525548,109.99,0,1,0,1,89.99,89.99,20
20250309,31322952,79,1,0,0,1,54.97,54.97,24.03
20250309,31414375,22,1,0,0,1,15,15,7
20250309,31780820,99,1,0,0,0,99,,
20250309,31013654,238,0,1,0,1,116,116,122
20250309,31831958,39,0,1,0,0,39,,
20250309,31983212,16.5,0,1,0,1,13,13,3.5
20250309,31355912,15,0,1,0,1,10,10,5
20250309,31097522,171,1,0,0,1,158.8,158.8,12.2
20250309,31792424,28,0,1,0,1,8,8,20
20250309,31511007,35,1,0,0,0,35,,
20250309,31988575,735,0,1,0,1,221,221,514
20250309,31595745,238,0,1,0,1,172,172,66
20250309,31281485,54.84,1,0,0,1,47.69,47.69,7.15
20250309,31782276,395,1,0,0,0,395,,
20250309,31426049,45.9,0,1,0,1,28,28,17.9
20250309,31524148,14.99,1,0,0,1,14.49,12.49,2.5
20250309,31636930,38,1,0,0,0,38,,
20250309,31565492,1098,1,0,0,1,428.6666667,428.6666667,669.3333333
20250309,31240301,11.25,0,1,0,1,3,3,8.25
20250309,31505440,150,0,1,0,1,88,88,62
20250309,31721964,18,0,1,0,0,30,,
20250309,31807570,35.99,0,1,0,0,35.99,,
20250309,31473874,1060,0,1,0,1,530,530,530
20250309,31472948,109,1,0,0,1,70.85,70.85,38.15
20250309,31616530,148,0,1,0,1,74,74,74
20250309,31261272,188,1,0,0,0,188,,
20250309,31721252,40,0,1,0,0,45,,
20250309,31757712,254,1,0,0,1,195.3333333,195.3333333,58.66666667
20250309,31380435,110,0,1,0,1,55,55,55
20250309,31302446,89.9,1,0,0,0,89.9,,
20250309,31033927,76,0,1,0,1,34.2,34.2,41.8
20250309,31674594,99.97,1,0,0,0,99.97,,
20250309,31721691,69.99,0,1,0,0,69.99,,
20250309,31281554,50.36,1,0,0,1,41.99,41.99,8.37
20250309,31714172,658,1,0,1,0,676,,
20250309,31294989,218,0,1,0,1,40,40,178
20250309,31758556,35.11,0,1,0,1,33.38,33.38,1.73
20250309,31350041,59.99,1,0,0,1,54,54,5.99
20250309,31588899,54.95,1,0,0,1,43.42142857,41.5,13.45
20250309,31989399,139,0,1,0,1,62.55,62.55,76.45
20250309,31796655,19.99,1,0,0,1,11.70428571,13.41857143,6.571428571
20250309,31752683,20.8,0,1,0,1,18.2,18.2,2.6
20250309,31506245,205,0,1,0,1,143.5,143.5,61.5
20250309,31708477,40,0,1,0,1,37.6,34,6
20250309,31608177,75.6,0,1,0,1,74.98,74.98,0.62
20250309,31087901,29.99,0,1,0,0,29.99,,
20250309,31145650,215,1,0,0,0,215,,
20250309,31719995,37,0,1,0,0,37,,
20250309,31857299,98,1,0,0,0,98,,
20250309,31864267,119.9,1,0,0,1,85.59,85.59,34.31
20250309,31626836,30,0,1,0,0,30,,
20250309,31128936,20.99,1,0,0,0,25.75,,
20250309,31754320,48,1,0,0,0,49,,
20250309,31008310,44.99,1,0,0,1,42.29,38.24,6.75
20250309,31737585,268,1,0,0,1,80.4,80.4,187.6
20250309,31941384,158,0,1,0,1,89,89,69
20250309,31428624,268,0,1,0,0,268,,
20250309,31005867,42,1,0,0,0,42,,
20250309,31569482,30,0,1,0,0,30,,
20250309,31034755,34,0,1,0,1,14.25,14.25,19.75
20250309,31576318,85,0,1,0,1,59.5,59.5,25.5
20250309,31198532,35,0,1,0,1,24.99,24.99,10.01
20250309,31937776,918,1,0,0,1,528,528,390
20250309,31456604,295,1,0,0,1,148,148,147
20250309,31892285,107,1,0,0,1,105.6666667,105,2
20250309,31218356,247,1,0,0,1,151,151,96
20250309,31238063,19.99,1,0,0,0,19.99,,
20250309,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20250309,31635614,76,1,0,0,0,76,,
20250309,31599897,59.95,1,0,0,1,24.99,24.99,34.96
20250309,31219780,79.97,1,0,0,1,69.97,69.97,10
20250309,31720580,39.99,1,0,0,1,29.99,29.99,10
20250309,31338860,1010,1,0,0,0,1010,,
20250309,31541979,297,1,0,0,1,235,235,62
20250309,31462275,36,1,0,0,1,26,26,10
20250309,31967503,358,0,1,0,1,168,168,190
20250309,31660867,178,1,0,0,0,178,,
20250309,31707405,38,1,0,0,1,32,32,6
20250309,31396195,285,0,1,0,0,285,,
20250309,31264267,80,1,0,0,0,90,,
20250309,31467737,95,1,0,0,0,95,,
20250309,31708476,40,1,0,0,1,37.6,34,6
20250309,31704657,99.97,1,0,0,0,99.97,,
20250309,31806377,248,1,0,0,0,248,,
20250309,31009950,258,1,0,0,0,258,,
20250309,31710452,370,0,1,0,1,149.76,149.76,220.24
20250309,31471248,57,1,0,0,0,69.14285714,,
20250309,31048659,775,1,0,0,1,403.5,403.5,371.5
20250309,31123073,65,0,1,0,1,35,35,30
20250309,31909548,75,1,0,0,0,77,,
20250309,31602581,35,1,0,0,0,35,,
20250309,31279021,108,1,0,0,0,108,,
20250309,31625703,45,0,1,0,1,24.99,24.99,20.01
20250309,31403813,159,1,0,0,1,119.25,119.25,39.75
20250309,31027540,44.99,0,1,0,1,32.13285714,14.99,30
20250309,31671584,25,1,0,0,1,22.32142857,18.75,6.25
20250309,31566763,36.99,1,0,0,1,35,35,1.99
20250309,31302665,34.99,1,0,0,0,34.99,,
20250309,31785347,60.99,1,0,0,1,53.99,53.99,7
20250309,31551717,54.99,0,1,0,0,54.99,,
20250309,31692007,29,1,0,1,0,29,,
20250309,31564688,410,0,1,0,1,205,205,205
20250309,31929638,128,0,1,0,0,128,,
20250309,31441540,69.5,0,1,0,1,24.97,24.97,44.53
20250309,31724512,280,1,0,1,0,280,,
20250309,31624468,35.99,0,1,0,1,20.99,20.99,15
20250309,31822097,84.5,1,0,0,0,84.5,,
20250309,31736874,298,1,0,0,0,298,,
20250309,31892043,259,1,0,0,1,249,249,10
20250309,31377330,411,0,1,0,1,321,321,90
20250309,31481680,208,0,1,0,1,101,101000000,107000000
20250309,31474290,138,0,1,0,0,138,,
20250309,31489862,20,0,1,0,1,19.99,19.99,0.01
20250309,31430264,270,0,1,0,1,108,108,162
20250309,31441028,360,0,1,0,1,180,180,180
20250309,31962776,290,0,1,0,1,145,145,145
20250309,31858334,52,0,1,0,0,52,,
20250309,31668928,77,1,0,0,0,77,,
20250309,31581748,46,0,1,0,1,25.42857143,25.42857143,20.57142857
20250309,31723999,9.99,0,1,0,0,9.99,,
20250309,31709286,49,1,0,0,1,21.99,21.99,27.01
20250309,31996292,58.99,1,0,0,1,41.99,41.99,17
20250309,31079528,32,0,1,0,1,3.8,3.8,28.2
20250309,31390851,28,0,1,0,1,28,22.1,5.9
20250309,31310395,184,1,0,0,1,175.6666667,175.6666667,8.333333333
20250309,31265245,550,0,1,0,1,274.99,274.99,275.01
20250309,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20250309,31354834,245,1,0,0,0,245,,
20250309,31305686,174.99,0,1,0,1,140,140,34.99
20250309,31088361,85,0,1,0,0,85,,
20250309,31811802,20,0,1,0,1,20,17.08333333,2.916666667
20250309,31755979,19.99,0,1,0,0,19.99,,
20250309,31011565,37.99,1,0,0,0,37.99,,
20250309,31451706,25.99,0,1,0,1,23,23,2.99
20250309,31934467,84.99,1,0,0,1,64,64,20.99
20250309,31583665,148,1,0,0,1,29.95,29.95,118.05
20250309,31281560,47.24,1,0,0,1,36.99,36.99,10.25
20250309,31881624,249,1,0,0,0,249,,
20250309,31286231,510,0,1,0,1,255,255,255
20250309,31331711,158,1,0,0,0,158,,
20250309,31392155,20,0,1,0,1,5,5,15
20250309,31332223,88.2,0,1,0,1,39,39,49.2
20250309,31774856,34.99,0,1,0,1,20,20,14.99
20250309,31253043,98,1,0,0,0,98,,
20250309,31651556,39.97,1,0,0,0,39.97,,
20250309,31565947,67,0,1,0,1,34.2,34.2,32.8
20250309,31354045,279,1,0,0,1,256,256,23
20250309,31527661,88,1,0,0,0,88,,
20250309,31574813,58,0,1,0,1,26.68,26.68,31.32
20250309,31151938,20,0,1,0,1,4,4,16
20250309,31728878,42,1,0,0,1,21,21,21
20250309,31635610,34,1,0,0,0,34,,
20250309,31524226,1140,0,1,0,0,1140,,
20250309,31231376,15.95,0,1,0,1,11.17428571,11.17428571,4.775714286
20250309,31129090,59,1,0,0,1,47.2,47.2,11.8
20250309,31610225,117,0,1,0,1,57.34,57.34,59.66
20250309,31670317,43,0,1,0,1,30,30,13
20250309,31273321,45.9,0,1,0,1,32.5,32.5,13.4
20250309,31468426,734,0,1,0,1,662,662,72
20250309,31531030,27,0,1,0,1,14,14,13
20250309,31887032,25.99,0,1,0,1,16,16,9.99
20250309,31513572,275,1,0,0,1,135,135,140
20250309,31682924,304,1,0,0,1,295,295,9
20250309,31840544,682,0,1,0,1,123,123,559
20250309,31544599,250,0,1,0,1,128,128,122
20250309,31723126,28,0,1,0,0,30,,
20250309,31701396,94,1,0,0,0,94,,
20250309,31707372,455,1,0,0,1,455,412.6666667,42.33333333
20250309,31556766,35,1,0,0,0,39,,
20250309,31728808,356,1,0,0,1,298,298,58
20250309,31367323,280,1,0,0,1,105,105,175
20250302,31723126,28,0,1,0,0,30,,
20250302,31749670,78,0,1,0,1,51,51,27
20250302,31571987,89.97,1,0,0,1,53.98,53.98,35.99
20250302,31472948,109,0,1,0,1,70.85,70.85,38.15
20250302,31350041,59.99,1,0,0,1,54,54,5.99
20250302,31027540,44.99,0,1,0,1,36.41857143,14.99,30
20250302,31462275,36,1,0,0,1,26,26,10
20250302,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20250302,31694283,239,0,1,0,1,119.95,119.95,119.05
20250302,31191549,375,1,0,0,1,113,113,262
20250302,31331711,158,1,0,0,0,158,,
20250302,31485872,49.99,1,0,0,0,49.99,,
20250302,31506245,205,0,1,0,1,143.5,143.5,61.5
20250302,31721964,18,0,1,0,0,30,,
20250302,31736874,298,1,0,0,0,298,,
20250302,31722685,54.99,0,1,0,1,27,27,27.99
20250302,31757712,254,1,0,0,1,190,190,64
20250302,31782276,395,1,0,0,0,395,,
20250302,31544599,250,0,1,0,1,128,128,122
20250302,31396080,350,0,1,0,1,287,287,63
20250302,31456604,295,1,0,0,1,148,148,147
20250302,31265245,550,0,1,0,1,274.99,274.99,275.01
20250302,31354834,245,1,0,0,0,245,,
20250302,31993946,52,0,1,0,1,7,7,45
20250302,31728878,42,1,0,0,1,21,21,21
20250302,31573739,280,0,1,0,1,211,211,69
20250302,31404146,45,0,1,0,1,8,8,37
20250302,31707405,38,1,0,0,1,32,32,6
20250302,31238063,19.99,1,0,0,0,19.99,,
20250302,31709320,299,1,0,0,0,299,,
20250302,31967503,358,0,1,0,1,175,175,183
20250302,31660867,178,1,0,0,0,178,,
20250302,31286231,510,0,1,0,1,255,255,255
20250302,31008310,44.99,1,0,0,0,44.99,,
20250302,31780820,99,1,0,0,0,99,,
20250302,31934467,84.99,1,0,0,1,42,42,42.99
20250302,31983212,16.5,0,1,0,1,13,13,3.5
20250302,31477467,738,1,0,0,1,330,330,408
20250302,31668928,77,1,0,1,0,77,,
20250302,31097522,171,1,0,0,1,156,156,15
20250302,31087398,169.99,1,0,0,1,119,119,50.99
20250302,31224240,39.99,0,1,0,1,12.132,12.132,27.858
20250302,31671584,25,1,0,1,0,25,,
20250302,31857299,98,1,0,0,0,98,,
20250302,31414375,22,1,0,0,1,15,15,7
20250302,31822097,84.5,1,0,0,0,84.5,,
20250302,31270016,960,0,1,0,1,777.8,777.8,182.2
20250302,31013654,238,0,1,0,1,116,116,122
20250302,31720580,39.99,1,0,0,1,29.99,29.99,10
20250302,31531030,27,0,1,0,1,14,14,13
20250302,31218356,247,1,0,0,1,151,151,96
20250302,31610225,117,0,1,0,1,57.34,57.34,59.66
20250302,31474290,138,0,1,0,0,138,,
20250302,31048659,775,1,0,0,1,395,395,380
20250302,31355912,15,0,1,0,1,10,10,5
20250302,31467737,95,1,0,0,0,95,,
20250302,31881624,249,1,0,0,0,249,,
20250302,31821416,101,0,1,0,0,198,,
20250302,31625703,45,0,1,0,1,24.99,24.99,20.01
20250302,31151938,20,0,1,0,1,4,4,16
20250302,31719995,37,0,1,0,0,37,,
20250302,31709286,49,1,0,0,1,21.99,21.99,27.01
20250302,31489862,20,0,1,0,1,19.99,19.99,0.01
20250302,31774856,34.99,0,1,0,1,20,20,14.99
20250302,31758556,35.11,0,1,0,1,33.38,33.38,1.73
20250302,31858334,52,0,1,0,0,52,,
20250302,31240301,11.25,0,1,0,1,3,3,8.25
20250302,31551717,54.99,0,1,0,1,49,49,5.99
20250302,31207934,99,0,1,0,1,69.99,69.99,29.01
20250302,31322952,79,1,0,0,1,54.97,54.97,24.03
20250302,31219780,79.97,1,0,0,1,69.97,69.97,10
20250302,31332223,88.2,0,1,0,1,39,39,49.2
20250302,31708476,40,1,0,0,0,40,,
20250302,31527661,88,1,0,0,0,88,,
20250302,31403813,159,0,1,0,1,136.475,113.95,45.05
20250302,31807570,35.99,0,1,0,0,35.99,,
20250302,31831958,39,0,1,0,0,39,,
20250302,31710452,370,0,1,0,1,156,156,214
20250302,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20250302,31441028,360,0,1,0,1,180,180,180
20250302,31524226,1140,0,1,0,0,1140,,
20250302,31005867,42,1,0,0,0,42,,
20250302,31403814,97.3,1,0,0,0,139.92,,
20250302,31432145,42.5,1,0,0,0,42.5,,
20250302,31310395,184,1,0,0,1,171,171,13
20250302,31123073,65,0,1,0,1,35,35,30
20250302,31231376,15.95,0,1,0,1,12.95,12.95,3
20250302,31513572,275,1,0,0,1,135,135,140
20250302,31752683,20.8,0,1,0,1,19.31428571,18.2,2.6
20250302,31701396,94,1,0,1,0,94,,
20250302,31909548,75,1,0,0,0,77,,
20250302,31806377,248,1,0,0,0,248,,
20250302,31541979,297,1,0,0,1,235,235,62
20250302,31840544,682,0,1,0,1,123,123,559
20250302,31377330,411,0,1,0,1,321,321,90
20250302,31481680,208,0,1,0,1,101,101000000,107000000
20250302,31511007,35,1,0,0,0,35,,
20250302,31009950,258,1,0,0,0,258,,
20250302,31635610,34,1,0,0,0,34,,
20250302,31941384,158,0,1,0,1,89,89,69
20250302,31468656,25.99,0,1,0,1,14,14,11.99
20250302,31616530,148,0,1,0,1,74,74,74
20250302,31564688,410,0,1,0,1,267,267,143
20250302,31864267,119.9,0,1,0,1,85.59,85.59,34.31
20250302,31624468,35.99,0,1,0,1,20.99,20.99,15
20250302,31273321,45.9,1,0,0,1,32.5,32.5,13.4
20250302,31480716,4750,1,0,0,0,4750,,
20250302,31525548,109.99,0,1,0,1,89.99,89.99,20
20250302,31576318,85,0,1,0,1,59.5,59.5,25.5
20250302,31338860,1010,1,0,0,0,1010,,
20250302,31792424,28,0,1,0,1,8,8,20
20250302,31599897,59.95,1,0,0,1,24.99,24.99,34.96
20250302,31463894,189,1,0,0,0,189,,
20250302,31087145,129.99,0,1,0,1,117,117,12.99
20250302,31682924,304,1,0,1,0,304,,
20250302,31378808,36,0,1,0,1,10,10,26
20250302,31421736,118,1,0,0,1,88.5,88.5,29.5
20250302,31392155,20,0,1,0,1,5,5,15
20250302,31512811,209.99,1,0,0,0,209.99,,
20250302,31737585,268,1,0,0,1,80.4,80.4,187.6
20250302,31473874,1060,0,1,0,1,530,530,530
20250302,31565492,1098,1,0,0,1,423,423,675
20250302,31261272,188,1,0,0,0,188,,
20250302,31887032,25.99,0,1,0,1,16,16,9.99
20250302,31892043,259,1,0,0,1,238.7142857,241.5714286,17.42857143
20250302,31636930,38,1,0,0,0,38,,
20250302,31760447,295,0,1,0,1,192,192,103
20250302,31674594,99.97,1,0,1,0,99.97,,
20250302,31281485,54.84,1,0,0,1,47.57571429,47.57571429,7.264285714
20250302,31566763,36.99,1,0,0,1,35,35,1.99
20250302,31145650,215,1,0,0,0,215,,
20250302,31253043,98,1,0,0,0,98,,
20250302,31565947,67,0,1,0,1,31.02857143,31.02857143,35.97142857
20250302,31651556,39.97,1,0,0,0,39.97,,
20250302,31754320,48,0,1,0,0,48,,
20250302,31929638,128,0,1,0,0,128,,
20250302,31264267,80,1,0,0,0,90,,
20250302,31281560,47.24,1,0,0,1,36.99,36.99,10.25
20250302,31524148,14.99,1,0,0,0,14.99,,
20250302,31011565,37.99,1,0,0,0,37.99,,
20250302,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20250302,31079528,32,0,1,0,1,3.8,3.8,28.2
20250302,31505440,150,0,1,0,1,88,88,62
20250302,31624918,1120,0,1,0,0,1120,,
20250302,31708477,40,0,1,0,0,40,,
20250302,31364156,249,1,0,0,0,249,,
20250302,31354045,279,1,0,0,1,256,256,23
20250302,31602581,35,1,0,0,0,35,,
20250302,31426049,45.9,0,1,0,1,28,28,17.9
20250302,31962776,290,0,1,0,1,145,145,145
20250302,31608177,75.6,0,1,0,1,74.98,74.98,0.62
20250302,31034755,34,0,1,0,1,18.5,18.5,15.5
20250302,31723999,9.99,0,1,0,0,9.99,,
